NF;Data_Pedido;Data_Entrega_Prevista;Data_Entrega_Real;Prazo_contratado;Qtd_Pedida;Qtd_Entregue;Falha_de_entrega;Valor_do_pedido;Custo_Frete_KM;primeiro_sucesso_entrega;seguN_sucesso_entrega;Tentativas_de_entrega;Motivo_Devolucao;Ocorrencia;Produto_controlado;ID_Driver;Modelo;Modal;Eixos;Cubagem_(m3);Capacidade_(ton);Frete;Pedagio_(R$/km);TDE_(Taxa_de_Descarga);TAC_(Carga_Perigosa)_(Frete*dec);GRIS_(Gerenciamento_de_Risco:_Valor_da_carga*dec);Hora_Parada;Ad_Valorem_(valor_da_carga*dec);Coleta/Entrega_Urbana;Transportadora;Origem-Cidade;Origem-UF;Destino-Cidade;Destino-UF;KM;TEMPO_DE_IDA_(h);TEMPO_DE_VOLTA_(h);TEMPO_NO_CD_(h)
6875;17/01/2024;20/01/2024;21/01/2024;3;4;1;0;918730;8990;N;Y;1;;N;Y;DR90604;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM; Marilia;SP;1798;22.6;22.8;7.6
8612;03/01/2024;05/01/2024;05/01/2024;2;10;7;0;314542;7731,4;Y;N;0;;N;Y;DR90608;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Recife;PE;1798;22.6;22.8;7.6
1183;11/01/2024;15/01/2024;15/01/2024;4;9;6;0;526801;7457,5;Y;N;0;;N;Y;DR90594;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Cargas Bahia;Salvador;BA;Fortaleza;CE;2983;39.7;39.4;2.3
5621;02/01/2024;06/01/2024;06/01/2024;4;1;1;0;3488279;14384;Y;N;0;;N;N;DR90628;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Niteroi;RJ;1798;22.6;22.8;7.6
5619;17/01/2024;22/01/2024;23/01/2024;5;5;5;0;4449342;3612;N;Y;1;;N;N;DR90618;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
7692;12/01/2024;17/01/2024;17/01/2024;5;8;3;0;836778;8990;Y;N;0;;N;Y;DR90626;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Santa Maria;RS;1798;22.6;22.8;7.6
6199;15/01/2024;21/01/2024;23/01/2024;6;1;6;0;809110;2588,6;N;Y;1;;N;Y;DR90598;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
2117;16/01/2024;21/01/2024;21/01/2024;5;5;10;0;364909;1505;Y;N;0;;N;Y;DR90592;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
5812;22/01/2024;24/01/2024;24/01/2024;2;10;1;0;3852283;23864;Y;N;0;;N;N;DR90586;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Cascavel;PR;2983;39.7;39.4;2.3
7714;03/01/2024;06/01/2024;06/01/2024;3;4;2;2;4686097;3612;N;Y;1;Endereco errado;Y;N;DR90614;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
8828;13/01/2024;19/01/2024;24/01/2024;6;2;4;2;391425;14915;N;Y;1;Produto danificado;Y;Y;DR90640;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Fortaleza;CE;2983;39.7;39.4;2.3
8932;25/01/2024;31/01/2024;05/02/2024;6;3;8;0;366588;7731,4;N;Y;1;;N;Y;DR90584;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Bauru;SP;1798;22.6;22.8;7.6
2537;23/01/2024;30/01/2024;01/02/2024;7;5;1;0;750321;1505;N;Y;1;;N;Y;DR90596;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Pelotas;RS;602;9.8;8.9;6.1
1626;11/01/2024;14/01/2024;14/01/2024;3;2;1;0;3880216;4816;Y;N;0;;N;N;DR90624;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Ribeirao Preto;SP;602;9.8;8.9;6.1
4523;30/01/2024;02/02/2024;03/02/2024;3;2;10;0;2869641;3612;N;Y;1;;N;N;DR90638;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Pelotas;RS;602;9.8;8.9;6.1
6728;29/01/2024;02/02/2024;02/02/2024;4;7;1;0;659973;14915;Y;N;0;;N;Y;DR90630;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Goiania;GO;2983;39.7;39.4;2.3
1907;06/01/2024;11/01/2024;11/01/2024;5;9;7;0;688379;7731,4;Y;N;0;;N;Y;DR90602;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Campo Grande;MS;1798;22.6;22.8;7.6
8905;18/01/2024;25/01/2024;25/01/2024;7;9;6;3;473699;1505;N;Y;1;Endereco errado;Y;Y;DR90636;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
7589;29/01/2024;04/02/2024;04/02/2024;6;1;1;0;2665374;4816;Y;N;0;;N;N;DR90610;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
4922;29/01/2024;03/02/2024;03/02/2024;5;6;5;0;2649017;17898;Y;N;0;;N;N;DR90604;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Pelotas;RS;2983;39.7;39.4;2.3
7003;29/01/2024;02/02/2024;02/02/2024;4;1;3;0;285608;3010;Y;N;0;;N;Y;DR90608;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
7891;01/01/2024;06/01/2024;06/01/2024;5;1;6;0;530134;2588,6;Y;N;0;;N;Y;DR90594;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
3502;17/01/2024;23/01/2024;26/01/2024;6;2;10;0;748241;4495;N;Y;1;;N;Y;DR90628;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Cascavel;PR;1798;22.6;22.8;7.6
9155;26/01/2024;30/01/2024;04/02/2024;4;10;1;9;3972940;4816;N;Y;1;Pedido incorreto;Y;N;DR90618;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Aracaju;SE;602;9.8;8.9;6.1
6154;17/01/2024;21/01/2024;21/01/2024;4;6;2;4;4928164;3612;N;Y;1;Pedido incorreto;Y;N;DR90626;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
3085;19/01/2024;23/01/2024;23/01/2024;4;10;9;0;388810;14915;Y;N;0;;N;Y;DR90598;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Maceio;AL;2983;39.7;39.4;2.3
7414;07/01/2024;11/01/2024;14/01/2024;4;8;8;0;817662;2588,6;N;Y;1;;N;Y;DR90592;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
7909;02/01/2024;06/01/2024;06/01/2024;4;3;4;1;579053;1505;N;Y;1;Endereco errado;Y;Y;DR90586;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
1287;29/01/2024;31/01/2024;02/02/2024;2;9;3;6;2878146;4816;N;Y;1;Endereco errado;Y;Y;DR90614;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
2939;21/01/2024;27/01/2024;01/02/2024;6;9;1;0;3362068;3612;N;Y;1;;N;Y;DR90640;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Campo Grande;MS;602;9.8;8.9;6.1
2483;19/01/2024;22/01/2024;22/01/2024;3;6;2;0;867644;3010;Y;N;0;;N;N;DR90584;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
4381;28/01/2024;02/02/2024;02/02/2024;5;10;5;5;506243;2588,6;N;Y;1;Cliente ausente;Y;N;DR90596;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Ribeirao Preto;SP;602;9.8;8.9;6.1
5280;22/01/2024;28/01/2024;31/01/2024;6;1;4;0;515533;7457,5;N;Y;1;;N;Y;DR90624;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Cargas Bahia;Salvador;BA;Sao Luis;MA;2983;39.7;39.4;2.3
6251;18/01/2024;25/01/2024;26/01/2024;7;3;1;2;4042708;23864;N;Y;1;Pedido incorreto;Y;Y;DR90638;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Goiania;GO;2983;39.7;39.4;2.3
1833;09/01/2024;11/01/2024;11/01/2024;2;5;2;3;4892270;3612;N;Y;1;Pedido incorreto;Y;Y;DR90630;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
9823;24/01/2024;26/01/2024;26/01/2024;2;5;4;0;837504;3010;Y;N;0;;N;N;DR90602;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
6195;29/01/2024;04/02/2024;04/02/2024;6;4;3;0;352459;2588,6;Y;N;0;;N;N;DR90636;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
1390;26/01/2024;01/02/2024;01/02/2024;6;9;10;0;485709;1505;Y;N;0;;N;Y;DR90610;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
8613;17/01/2024;19/01/2024;19/01/2024;2;1;8;7;4366705;4816;N;Y;1;Endereco errado;Y;Y;DR90604;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Londrina;PR;602;9.8;8.9;6.1
4669;20/01/2024;24/01/2024;25/01/2024;4;4;5;0;3635993;17898;N;Y;1;;N;Y;DR90608;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Niteroi;RJ;2983;39.7;39.4;2.3
5504;15/01/2024;22/01/2024;25/01/2024;7;4;6;0;585070;3010;N;Y;1;;N;Y;DR90594;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
3463;31/01/2024;03/02/2024;03/02/2024;3;10;3;0;320109;2588,6;Y;N;0;;N;N;DR90628;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
8361;10/01/2024;15/01/2024;15/01/2024;5;9;9;0;537751;1505;Y;N;0;;N;N;DR90618;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
3897;02/01/2024;08/01/2024;08/01/2024;6;4;9;0;4455504;14384;Y;N;0;;N;Y;DR90626;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Recife;PE;1798;22.6;22.8;7.6
6667;06/01/2024;13/01/2024;13/01/2024;7;8;8;0;3369577;3612;Y;N;0;;N;Y;DR90598;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Piracicaba;SP;602;9.8;8.9;6.1
3588;24/01/2024;29/01/2024;29/01/2024;5;1;4;0;582012;3010;Y;N;0;;N;Y;DR90592;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP; Marilia;SP;602;9.8;8.9;6.1
2662;16/01/2024;23/01/2024;23/01/2024;7;1;3;2;532460;7731,4;N;Y;1;Endereco errado;Y;N;DR90586;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Vitoria;ES;1798;22.6;22.8;7.6
9169;23/01/2024;27/01/2024;01/02/2024;4;10;10;0;721603;7457,5;N;Y;1;;N;N;DR90614;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Cargas Bahia;Salvador;BA;Uberlandia;MG;2983;39.7;39.4;2.3
9363;27/01/2024;02/02/2024;05/02/2024;6;5;3;0;2306066;23864;N;Y;1;;N;Y;DR90640;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Cascavel;PR;2983;39.7;39.4;2.3
5697;08/01/2024;14/01/2024;14/01/2024;6;7;6;1;4196219;3612;N;Y;1;Endereco errado;Y;Y;DR90584;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
1048;27/01/2024;02/02/2024;05/02/2024;6;7;5;2;544530;3010;N;Y;1;Produto danificado;Y;Y;DR90596;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Cuiaba;MT;602;9.8;8.9;6.1
2935;05/01/2024;11/01/2024;11/01/2024;6;1;2;0;898079;7731,4;Y;N;0;;N;Y;DR90624;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Belo Horizonte;MG;1798;22.6;22.8;7.6
3768;22/01/2024;24/01/2024;24/01/2024;2;5;6;0;338796;1505;Y;N;0;;N;N;DR90638;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
3818;18/01/2024;25/01/2024;27/01/2024;7;10;4;6;4917309;4816;N;Y;1;Cliente ausente;Y;N;DR90630;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
2471;08/01/2024;11/01/2024;13/01/2024;3;7;2;0;4884998;3612;N;Y;1;;N;Y;DR90602;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
4823;31/01/2024;04/02/2024;04/02/2024;4;10;1;9;366766;14915;N;Y;1;Pedido incorreto;Y;Y;DR90636;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Rio de Janeiro;RJ;2983;39.7;39.4;2.3
3576;18/01/2024;23/01/2024;24/01/2024;5;6;6;0;447087;2588,6;N;Y;1;;N;Y;DR90610;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
4358;08/01/2024;10/01/2024;11/01/2024;2;2;7;0;903910;1505;N;Y;1;;N;N;DR90604;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
8252;12/01/2024;19/01/2024;21/01/2024;7;2;2;0;3784517;4816;N;Y;1;;N;N;DR90608;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Londrina;PR;602;9.8;8.9;6.1
5186;14/01/2024;16/01/2024;16/01/2024;2;9;6;0;3092580;3612;Y;N;0;;N;Y;DR90594;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
9181;17/01/2024;23/01/2024;23/01/2024;6;3;9;6;306321;3010;N;Y;1;Endereco errado;Y;Y;DR90628;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Belo Horizonte;MG;602;9.8;8.9;6.1
8939;16/01/2024;22/01/2024;22/01/2024;6;6;9;0;925148;2588,6;Y;N;0;;N;Y;DR90618;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Piracicaba;SP;602;9.8;8.9;6.1
7854;31/01/2024;06/02/2024;06/02/2024;6;9;4;0;892661;4495;Y;N;0;;N;Y;DR90626;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Santos;SP;1798;22.6;22.8;7.6
2497;19/01/2024;26/01/2024;26/01/2024;7;9;10;0;2031755;14384;Y;N;0;;N;N;DR90598;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Cuiaba;MT;1798;22.6;22.8;7.6
9182;04/01/2024;10/01/2024;10/01/2024;6;8;9;0;2108015;3612;Y;N;0;;N;N;DR90592;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Belo Horizonte;MG;602;9.8;8.9;6.1
8607;12/01/2024;17/01/2024;18/01/2024;5;6;1;0;790930;14915;N;Y;1;;N;Y;DR90586;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Uberlandia;MG;2983;39.7;39.4;2.3
8694;15/01/2024;21/01/2024;21/01/2024;6;3;4;1;744340;12826,9;N;Y;1;Pedido incorreto;Y;Y;DR90614;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Florianopolis;SC;2983;39.7;39.4;2.3
1077;19/01/2024;23/01/2024;26/01/2024;4;1;8;0;749952;1505;Y;N;0;;N;Y;DR90640;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
1372;26/01/2024;30/01/2024;02/02/2024;4;10;1;9;2931845;14384;N;Y;1;Endereco errado;Y;N;DR90584;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Goiania;GO;1798;22.6;22.8;7.6
8234;30/01/2024;05/02/2024;05/02/2024;6;5;5;0;2084354;3612;Y;N;0;;N;N;DR90596;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
3067;25/01/2024;27/01/2024;27/01/2024;2;4;10;0;411191;3010;Y;N;0;;N;Y;DR90624;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Bauru;SP;602;9.8;8.9;6.1
2882;31/01/2024;05/02/2024;05/02/2024;5;1;4;3;714646;2588,6;N;Y;1;Endereco errado;Y;Y;DR90638;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
6750;17/01/2024;24/01/2024;29/01/2024;7;9;2;7;641357;1505;N;Y;1;Produto danificado;Y;Y;DR90630;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Uberlandia;MG;602;9.8;8.9;6.1
1768;20/01/2024;22/01/2024;22/01/2024;2;4;1;0;2719952;4816;Y;N;0;;N;Y;DR90602;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
3425;03/01/2024;10/01/2024;10/01/2024;7;3;5;2;4875487;3612;N;Y;1;Produto danificado;Y;N;DR90636;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP; Marilia;SP;602;9.8;8.9;6.1
5067;17/01/2024;20/01/2024;20/01/2024;3;10;2;8;574146;3010;N;Y;1;Produto danificado;Y;N;DR90610;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
7048;09/01/2024;15/01/2024;15/01/2024;6;8;1;7;719709;2588,6;N;Y;1;Endereco errado;Y;Y;DR90604;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
1724;17/01/2024;19/01/2024;19/01/2024;2;5;7;2;688897;1505;N;Y;1;Pedido incorreto;Y;Y;DR90608;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
1966;31/01/2024;02/02/2024;07/02/2024;2;9;9;0;3027729;4816;Y;N;0;;N;Y;DR90594;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Sorocaba;SP;602;9.8;8.9;6.1
3595;09/01/2024;16/01/2024;16/01/2024;7;3;9;0;3443228;3612;Y;N;0;;N;N;DR90628;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Uberlandia;MG;602;9.8;8.9;6.1
7230;25/01/2024;27/01/2024;28/01/2024;2;9;1;8;885045;3010;N;Y;1;Endereco errado;Y;N;DR90618;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Aracaju;SE;602;9.8;8.9;6.1
5805;26/01/2024;01/02/2024;01/02/2024;6;9;6;0;814488;7731,4;Y;N;0;;N;Y;DR90626;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM; Sao Paulo;SP;1798;22.6;22.8;7.6
7805;19/01/2024;26/01/2024;26/01/2024;7;9;9;0;821415;1505;Y;N;0;;N;Y;DR90598;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Joinville;SC;602;9.8;8.9;6.1
9380;04/01/2024;10/01/2024;10/01/2024;6;8;8;0;4781798;14384;Y;N;0;;N;Y;DR90592;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Sorocaba;SP;1798;22.6;22.8;7.6
9174;12/01/2024;17/01/2024;18/01/2024;5;6;4;0;3484941;3612;N;Y;1;;N;Y;DR90586;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
7100;15/01/2024;21/01/2024;21/01/2024;6;3;3;0;322809;3010;Y;N;0;;N;N;DR90614;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Vitoria;ES;602;9.8;8.9;6.1
5949;19/01/2024;23/01/2024;26/01/2024;4;1;1;0;761393;2588,6;N;Y;1;;N;N;DR90640;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
4215;26/01/2024;30/01/2024;02/02/2024;4;10;2;0;827759;1505;N;Y;1;;N;Y;DR90584;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Campo Grande;MS;602;9.8;8.9;6.1
5676;30/01/2024;05/02/2024;05/02/2024;6;5;5;0;3168642;23864;Y;N;0;;N;Y;DR90596;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Aracaju;SE;2983;39.7;39.4;2.3
8444;25/01/2024;27/01/2024;27/01/2024;2;4;4;0;4681935;17898;Y;N;0;;N;Y;DR90624;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Piracicaba;SP;2983;39.7;39.4;2.3
7763;31/01/2024;05/02/2024;05/02/2024;5;1;1;0;780599;3010;Y;N;0;;N;N;DR90638;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
7351;17/01/2024;24/01/2024;29/01/2024;7;9;2;0;799462;12826,9;N;Y;1;;N;N;DR90630;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Teresina;PI;2983;39.7;39.4;2.3
